2019/10/25 09:50:59:683,1571964659683,51
2019/10/25 09:50:59:684,1571964659684,52
2019/10/25 09:50:59:685,1571964659685,52
2019/10/25 09:50:59:688,1571964659688,52
2019/10/25 09:50:59:690,1571964659690,52
2019/10/25 09:50:59:693,1571964659693,52
2019/10/25 09:50:59:694,1571964659694,52
2019/10/25 09:50:59:695,1571964659695,52
2019/10/25 09:50:59:698,1571964659698,52
2019/10/25 09:50:59:699,1571964659699,52
2019/10/25 09:50:59:702,1571964659702,52
2019/10/25 09:50:59:704,1571964659704,52
2019/10/25 09:50:59:705,1571964659705,52
2019/10/25 09:50:59:708,1571964659708,52
2019/10/25 09:50:59:709,1571964659709,52
2019/10/25 09:50:59:712,1571964659712,52
2019/10/25 09:50:59:713,1571964659713,52
2019/10/25 09:50:59:715,1571964659715,53
2019/10/25 09:50:59:717,1571964659717,52
2019/10/25 09:50:59:719,1571964659719,52
2019/10/25 09:50:59:722,1571964659722,52
2019/10/25 09:50:59:724,1571964659724,52
2019/10/25 09:50:59:725,1571964659725,52
2019/10/25 09:50:59:727,1571964659727,52
2019/10/25 09:50:59:729,1571964659729,52
2019/10/25 09:50:59:730,1571964659730,52
2019/10/25 09:50:59:733,1571964659733,52
2019/10/25 09:50:59:734,1571964659734,52
2019/10/25 09:50:59:737,1571964659737,52
2019/10/25 09:50:59:740,1571964659740,52
2019/10/25 09:50:59:740,1571964659740,52
2019/10/25 09:50:59:743,1571964659743,52
2019/10/25 09:50:59:745,1571964659745,51
2019/10/25 09:50:59:747,1571964659747,51
2019/10/25 09:50:59:748,1571964659748,52
2019/10/25 09:50:59:750,1571964659750,52
2019/10/25 09:50:59:753,1571964659753,52
2019/10/25 09:50:59:754,1571964659754,52
2019/10/25 09:50:59:757,1571964659757,52
2019/10/25 09:50:59:759,1571964659759,52
2019/10/25 09:50:59:760,1571964659760,52
2019/10/25 09:50:59:762,1571964659762,52
2019/10/25 09:50:59:764,1571964659764,52
2019/10/25 09:50:59:767,1571964659767,52
2019/10/25 09:50:59:768,1571964659768,52
2019/10/25 09:50:59:770,1571964659770,52
2019/10/25 09:50:59:772,1571964659772,52
2019/10/25 09:50:59:774,1571964659774,52
2019/10/25 09:50:59:775,1571964659775,52
2019/10/25 09:50:59:778,1571964659778,52
2019/10/25 09:50:59:779,1571964659779,52
2019/10/25 09:50:59:782,1571964659782,52
2019/10/25 09:50:59:784,1571964659784,52
2019/10/25 09:50:59:785,1571964659785,52
2019/10/25 09:50:59:788,1571964659788,52
2019/10/25 09:50:59:789,1571964659789,52
2019/10/25 09:50:59:792,1571964659792,52
2019/10/25 09:50:59:793,1571964659793,52
2019/10/25 09:50:59:796,1571964659796,52
2019/10/25 09:50:59:797,1571964659797,52
2019/10/25 09:50:59:799,1571964659799,52
2019/10/25 09:50:59:806,1571964659806,52
2019/10/25 09:50:59:807,1571964659807,52
2019/10/25 09:50:59:808,1571964659808,53
2019/10/25 09:50:59:811,1571964659811,52
2019/10/25 09:50:59:812,1571964659812,52
2019/10/25 09:50:59:813,1571964659813,53
2019/10/25 09:50:59:814,1571964659814,52
2019/10/25 09:50:59:817,1571964659817,52
2019/10/25 09:50:59:818,1571964659818,52
2019/10/25 09:50:59:821,1571964659821,52
2019/10/25 09:50:59:822,1571964659822,52
2019/10/25 09:50:59:823,1571964659823,52
2019/10/25 09:50:59:824,1571964659824,52
2019/10/25 09:50:59:827,1571964659827,52
2019/10/25 09:50:59:828,1571964659828,52
2019/10/25 09:50:59:830,1571964659830,52
2019/10/25 09:50:59:841,1571964659841,52
2019/10/25 09:50:59:842,1571964659842,52
2019/10/25 09:50:59:843,1571964659843,52
2019/10/25 09:50:59:846,1571964659846,52
2019/10/25 09:50:59:847,1571964659847,52
2019/10/25 09:50:59:849,1571964659849,52
